row_id	split	note	sentiment	theme	assureur	snippet
28902	train	3.0	neutral	Customer Service	APRIL Moto	Price equivalent to competition, quality service. Good relationship with customers, quality staff, easy -to -access site. Electronic signature facilitates thing
28903	train	1.0	negative	Coverage	Harmonie Mutuelle	Mutual late on their side but which presses members for contributions. Suspends the contract without warning, and without delay (the first time, 3 months ago, t
28906	train	4.0	positive	Claims Processing	Pacifica	Big leak in my rental apartment was fully supported by this Pacifica insurer. This is the second claim that I face with them and each time the company shows pro
28911	train	5.0	positive	Customer Service	L'olivier Assurance	I just subscribed. Fast effective everything online as I like, because no headache on the phone. To see in the future. But very good first impression
28913	train	3.0	neutral	Customer Service	APRIL Moto	I am satisfied with the service and the offer that April Moto offers. I think I can take the road serenely knowing that I am potentially well insured.
28914	train	3.0	neutral	Claims Processing	AssurOnline	Shabby. Sinister closed for 6 months and still no compensation, it is impossible to reach on the phone and does not answer the recommended with AR. My contract 
28915	train	2.0	negative	Customer Service	MAAF	I contacted the MAAF several times by tel. And on site, and very disappointed, there is only in the ad where we listen to the customer, in reality we have what 
28916	train	1.0	negative	Claims Processing	L'olivier Assurance	Null incompetent and bad faith the documents sent are never received or the front or back is missing when they finally come to validate an email an email of con
28917	train	1.0	negative	Claims Processing	L'olivier Assurance	Hello I had an accident on September 19, 2019 Still no news I call once a month he always changes version Almost 2 years without news Attention !
28919	train	2.0	negative	Pricing	MAIF	Victim of a fire, my car is seriously underestimated by the expert. A C4 of 2013 which drove 98,000, paid 12,300 euros in 2016, reimbursed 6,820 euros in 2019 (
28921	train	2.0	negative	Enrollment	Santiane	Attention!! They harass you to subscribe and the day you find a job they will do everything to prevent you from terminating. I had to do the documents 3 times b
28930	train	3.0	neutral	Customer Service	AXA	And yet I just need a certificate of civil liability but it is a real travel of the fighter. I go through my agency in Levallois Perret but impossible to have t
28931	train	3.0	neutral	Customer Service	Direct Assurance	I found the site intuitive. The procedures are quick to take, via email and customer area. The prices seem correct. No excessive additional costs.
28932	train	1.0	negative	Claims Processing	Pacifica	Null claims management, to be avoided. Incompetent mandated expert whose sole purpose is to avoid compensating customers I had legal protection insurance at hom
28933	train	3.0	neutral	Pricing	Matmut	Hello, Correct quality / price ratio I regret 3 things: 1) We no longer have an annual mail indicating the Taris of the Year / A-1; You have to go to the site a
28935	train	5.0	positive	Customer Service	L'olivier Assurance	I am satisfied, very well advised, my parents are insured at home and recommended me the insurance of the olive tree. Person at the end of the very professional
28936	train	4.0	positive	Claims Processing	APRIL Moto	Satisfied with the value for money, the options available. Subscribing online is a plus and relatively easy. Thank you for the ease of handling.
28939	train	4.0	positive	Pricing	L'olivier Assurance	Interesting price regarding all risks insurance. In view of the requested guarantees I am even surprised. The advantage of online insurance. Easy to use
28940	train	3.0	neutral	Customer Service	Allianz	Following work at my house I asked for the total repurchase of my life insurance The reimbursement is done quickly in one week online thank you Allianz to have 
28941	train	1.0	negative	Coverage	Néoliane Santé	My contract was signed computer by me by trusting a young incapable or poorly trained guaranteeing me to receive a paper version before a withdrawal period with
28942	train	4.0	positive	Claims Processing	L'olivier Assurance	I made a quote on June 24 on your site and the next day I confirmed it when I wanted to make a comparison suddenly you refused me not very commercial sponsorshi
28943	train	4.0	positive	Pricing	L'olivier Assurance	I am satisfied with the speed service reasonable price I recommend this insurance I will therefore talk about it to my loved ones I am thinking soon to insure m
28945	train	4.0	positive	Customer Service	Direct Assurance	satisfied with the clear and precise information service by phone. The price remains correct when you start to be insured again; Pleasant and available interloc
28951	train	3.0	neutral	Customer Service	Active Assurances	I subscribed to an auto insurance contract at 14/12/18. After multiple calls to know the nature of the documents I had to send, I am informed last week that my 
28952	train	3.0	neutral	Claims Processing	GMF	Dear contract, the multi -risk is far from covering the damage to a temperature to make money on the customer's back, very disappointed ++ after 50 years.
28958	train	3.0	neutral	Coverage	GMF	12 years that I am at the GMF, today I am in trouble following a dismissal. I ask for a gesture. Nothing is possible and in addition to that I am told right in 
28961	train	1.0	negative	Customer Service	Generali	TO FLEE ! I strongly advise against this insurer with whom you cannot recover your funds invested without sending several complaints. No customer consideration 
28965	train	1.0	negative	Enrollment	L'olivier Assurance	Too expensive and too much franchises. I had a big difficulty in sending the requested documents.
28971	train	3.0	neutral	Customer Service	GMF	Satisfied with GMF services. Pleasant and available staff, clear and simple documents. My only regret is that prices are too high as soon as you take a slightly
28972	train	5.0	positive	Customer Service	L'olivier Assurance	Perfect, very interesting price compared to the pleasant person who is pleasant to the phone who takes the time to explain, I recommend without hesity
28973	train	1.0	negative	Customer Service	Direct Assurance	No contact as possible I have called 5 times or more, I am hung up on the nose. The prices are low but we know why when we phone them. I am not the type to post
